ID,SITE_ID,RELEVE_ID,SPECIES_NAME,DOMIN
5335,226,5,"Trifolium pratense",5.0
5336,226,5,"Trisetum flavescens",5.0
5337,227,1,"Achillea millefolium",5.0
5338,227,1,"Anthoxanthum odoratum",3.0
5339,227,1,"Bellis perennis",1.0
5340,227,1,"Briza media",3.0
5341,227,1,"Carex flacca",2.0
5342,227,1,"Cerastium fontanum",2.0
5343,227,1,"Cirsium palustre",2.0
5344,227,1,"Ctenidium molluscum",0.1
5345,227,1,"Cynosurus cristatus",4.0
5346,227,1,"Dactylis glomerata",2.0
5347,227,1,"Festuca rubra",4.0
5348,227,1,"Frullania tamarisci",0.1
5349,227,1,"Galium verum",5.0
5350,227,1,"Hypnum cupressiforme s.s.",0.1
5351,227,1,"Leontodon autumnalis",4.0
5352,227,1,"Leontodon hispidus",2.0
5353,227,1,"Leucanthemum vulgare",4.0
5354,227,1,"Lolium perenne",2.0
5355,227,1,"Lophocolea bidentata",0.1
5356,227,1,"Pilosella officinarum",3.0
5357,227,1,"Plantago lanceolata",4.0
5358,227,1,"Prunella vulgaris",2.0
5359,227,1,"Rhytidiadelphus squarrosus",0.1
5360,227,1,"Senecio jacobaea",2.0
5361,227,1,"Tortella tortuosa",0.1
5362,227,1,"Trifolium pratense",6.0
5363,227,1,"Trisetum flavescens",5.0
5364,227,2,"Achillea millefolium",2.0
5365,227,2,"Agrostis capillaris",3.0
5366,227,2,"Alopecurus pratensis",3.0
5367,227,2,"Anthoxanthum odoratum",3.0
5368,227,2,"Arrhenatherum elatius",5.0
5369,227,2,"Centaurea nigra",3.0
5370,227,2,"Cerastium fontanum",1.0
5371,227,2,"Dactylis glomerata",5.0
5372,227,2,"Festuca rubra",4.0
5373,227,2,"Galium verum",2.0
5374,227,2,"Heracleum sphondylium",4.0
5375,227,2,"Holcus lanatus",3.0
5376,227,2,"Phleum pratense",4.0
5377,227,2,"Plantago lanceolata",0.1
5378,227,2,"Rumex acetosa",2.0
5379,227,2,"Stellaria graminea",1.0
5380,227,2,"Trifolium pratense",5.0
5381,227,2,"Trisetum flavescens",3.0
5382,227,3,"Agrostis stolonifera",4.0
5383,227,3,"Alopecurus geniculatus",3.0
5384,227,3,"Bellis perennis",0.1
5385,227,3,"Campylium stellatum v. protensum",0.1
5386,227,3,"Carex flacca",4.0
5387,227,3,"Cerastium fontanum",1.0
5388,227,3,"Cirsium palustre",2.0
5389,227,3,"Cynosurus cristatus",4.0
5390,227,3,"Dactylorhiza fuchsii",0.1
5391,227,3,"Festuca pratensis",5.0
5392,227,3,"Festuca rubra",4.0
5393,227,3,"Filipendula ulmaria",6.0
5394,227,3,"Holcus lanatus",4.0
5395,227,3,"Juncus acutiflorus",2.0
5396,227,3,"Juncus conglomeratus",3.0
5397,227,3,"Lolium perenne",3.0
5398,227,3,"Phleum pratense",7.0
5399,227,3,"Poa trivialis",2.0
5400,227,3,"Prunella vulgaris",3.0
5401,227,3,"Ranunculus repens",2.0
5402,227,3,"Trifolium pratense",1.0
5403,227,4,"Achillea millefolium",2.0
5404,227,4,"Agrostis capillaris",1.0
5405,227,4,"Arrhenatherum elatius",4.0
5406,227,4,"Bellis perennis",2.0
5407,227,4,"Briza media",3.0
5408,227,4,"Bromus hordeaceus",2.0
5409,227,4,"Centaurea nigra",1.0
5410,227,4,"Cerastium fontanum",3.0
5411,227,4,"Cirsium arvense",2.0
5412,227,4,"Cynosurus cristatus",3.0
5413,227,4,"Dactylis glomerata",3.0
5414,227,4,"Entodon concinnus",1.0
5415,227,4,"Festuca rubra",2.0
5416,227,4,"Galium verum",2.0
5417,227,4,"Holcus lanatus",2.0
5418,227,4,"Hypnum lacunosum",1.0
5419,227,4,"Koeleria macrantha",2.0
5420,227,4,"Leucanthemum vulgare",3.0
5421,227,4,"Lolium perenne",3.0
5422,227,4,"Lotus corniculatus",2.0
5423,227,4,"Odontites vernus",0.1
5424,227,4,"Phleum pratense",4.0
5425,227,4,"Prunella vulgaris",2.0
5426,227,4,"Rumex acetosa",0.1
5427,227,4,"Rumex crispus",2.0
5428,227,4,"Sonchus asper",1.0
5429,227,4,"Torilis japonica",1.0
5430,227,4,"Trifolium dubium",1.0
5431,227,4,"Trifolium pratense",5.0
5432,227,4,"Trisetum flavescens",5.0
5433,227,5,"Achillea millefolium",2.0
5434,227,5,"Agrostis stolonifera",2.0
5435,227,5,"Arrhenatherum elatius",3.0
5436,227,5,"Briza media",2.0
5437,227,5,"Centaurea nigra",1.0
5438,227,5,"Cerastium fontanum",1.0
5439,227,5,"Cirsium vulgare",1.0
5440,227,5,"Cynosurus cristatus",3.0
5441,227,5,"Dactylis glomerata",5.0
5442,227,5,"Festuca rubra",3.0
5443,227,5,"Galium verum",3.0
5444,227,5,"Geranium dissectum",0.1
5445,227,5,"Holcus lanatus",2.0
5446,227,5,"Koeleria macrantha",2.0
5447,227,5,"Leucanthemum vulgare",4.0
5448,227,5,"Lolium perenne",3.0
5449,227,5,"Lotus corniculatus",2.0
5450,227,5,"Luzula campestris",1.0
5451,227,5,"Plantago lanceolata",2.0
5452,227,5,"Rhytidiadelphus squarrosus",3.0
5453,227,5,"Trifolium pratense",4.0
5454,227,5,"Trifolium repens",3.0
5455,227,5,"Trisetum flavescens",6.0
5456,227,5,"Veronica persica",1.0
5457,227,6,"Achillea millefolium",2.0
5458,227,6,"Agrostis capillaris",3.0
5459,227,6,"Agrostis stolonifera",4.0
5460,227,6,"Anthoxanthum odoratum",3.0
5461,227,6,"Arrhenatherum elatius",5.0
5462,227,6,"Briza media",2.0
5463,227,6,"Cerastium fontanum",1.0
5464,227,6,"Cirsium arvense",3.0
5465,227,6,"Cynosurus cristatus",4.0
5466,227,6,"Dactylis glomerata",5.0
5467,227,6,"Festuca rubra",4.0
5468,227,6,"Galium verum",4.0
5469,227,6,"Holcus lanatus",5.0
5470,227,6,"Leucanthemum vulgare",2.0
5471,227,6,"Lolium perenne",2.0
5472,227,6,"Phleum pratense",5.0
5473,227,6,"Plantago lanceolata",1.0
5474,227,6,"Prunella vulgaris",2.0
5475,227,6,"Trifolium pratense",5.0
5476,227,6,"Trifolium repens",1.0
5477,227,6,"Trisetum flavescens",5.0
5478,227,6,"Veronica montana",0.1
5479,229,1,"Agrostis capillaris",4.0
5480,229,1,"Anthoxanthum odoratum",4.0
5481,229,1,"Cynosurus cristatus",3.0
5482,229,1,"Dactylis glomerata",2.0
5483,229,1,"Deschampsia flexuosa",5.0
5484,229,1,"Festuca rubra",3.0
5485,229,1,"Holcus lanatus",5.0
5486,229,1,"Juncus acutiflorus",5.0
5487,229,1,"Juncus effusus",6.0
5488,229,1,"Lotus corniculatus",2.0
5489,229,1,"Potentilla erecta",2.0
5490,229,1,"Ranunculus acris",3.0
5491,229,1,"Rhytidiadelphus squarrosus",2.0
5492,229,1,"Rumex acetosa",2.0
5493,229,1,"Trifolium species",2.0
5494,229,2,"Agrostis capillaris",4.0
5495,229,2,"Anthoxanthum odoratum",2.0
5496,229,2,"Cerastium fontanum",3.0
5497,229,2,"Cirsium palustre",2.0
5498,229,2,"Cynosurus cristatus",5.0
5499,229,2,"Dactylis glomerata",5.0
5500,229,2,"Festuca rubra",3.0
5501,229,2,"Holcus lanatus",5.0
5502,229,2,"Plantago lanceolata",2.0
5503,229,2,"Ranunculus acris",2.0
5504,229,2,"Ranunculus repens",5.0
5505,229,2,"Rhytidiadelphus squarrosus",3.0
5506,229,2,"Rumex acetosa",2.0
5507,229,2,"Trifolium repens",5.0
5508,230,1,"Achillea millefolium",3.0
5509,230,1,"Agrostis stolonifera",4.0
5510,230,1,"Centaurea nigra",4.0
5511,230,1,"Cerastium fontanum",2.0
5512,230,1,"Crepis capillaris",5.0
5513,230,1,"Cynosurus cristatus",5.0
5514,230,1,"Dactylis glomerata",4.0
5515,230,1,"Festuca rubra",4.0
5516,230,1,"Galium uliginosum",0.1
5517,230,1,"Galium verum",2.0
5518,230,1,"Heracleum sphondylium",4.0
5519,230,1,"Kindbergia praelonga",0.1
5520,230,1,"Lolium perenne",5.0
5521,230,1,"Lotus corniculatus",2.0
5522,230,1,"Luzula campestris",0.1
5523,230,1,"Odontites vernus",3.0
5524,230,1,"Phleum pratense",5.0
5525,230,1,"Plantago lanceolata",4.0
5526,230,1,"Prunella vulgaris",3.0
5527,230,1,"Ranunculus acris",2.0
5528,230,1,"Rumex acetosa",2.0
5529,230,1,"Senecio jacobaea",3.0
5530,230,1,"Stellaria graminea",2.0
5531,230,1,"Trifolium pratense",4.0
5532,230,1,"Trifolium repens",5.0
5533,230,2,"Agrostis stolonifera",3.0
5534,230,2,"Anthoxanthum odoratum",3.0
5535,230,2,"Calliergonella cuspidata",0.1
5536,230,2,"Cerastium fontanum",1.0
5537,230,2,"Cirsium palustre",2.0
5538,230,2,"Cynosurus cristatus",5.0
5539,230,2,"Epilobium montanum",0.1
5540,230,2,"Holcus lanatus",4.0
5541,230,2,"Juncus articulatus",1.0
5542,230,2,"Juncus effusus",5.0
5543,230,2,"Phleum pratense",5.0
5544,230,2,"Prunella vulgaris",0.1
5545,230,2,"Ranunculus repens",5.0
5546,230,2,"Rumex acetosa",3.0
5547,230,2,"Rumex crispus",1.0
5548,230,2,"Senecio jacobaea",1.0
5549,230,2,"Trifolium repens",2.0
5550,230,3,"Achillea millefolium",3.0
5551,230,3,"Agrostis capillaris",4.0
5552,230,3,"Anthoxanthum odoratum",3.0
5553,230,3,"Briza media",4.0
5554,230,3,"Calliergonella cuspidata",1.0
5555,230,3,"Carex flacca",2.0
5556,230,3,"Carex panicea",3.0
5557,230,3,"Centaurea nigra",2.0
5558,230,3,"Cerastium fontanum",2.0
5559,230,3,"Crepis capillaris",4.0
5560,230,3,"Cynosurus cristatus",5.0
5561,230,3,"Dactylis glomerata",3.0
5562,230,3,"Holcus lanatus",3.0
5563,230,3,"Hypochaeris radicata",4.0
5564,230,3,"Juncus articulatus",2.0
5565,230,3,"Juncus effusus",3.0
5566,230,3,"Leontodon hispidus",2.0
5567,230,3,"Lolium perenne",4.0
5568,230,3,"Lotus corniculatus",3.0
5569,230,3,"Luzula campestris",0.1
5570,230,3,"Plantago lanceolata",4.0
5571,230,3,"Prunella vulgaris",4.0
5572,230,3,"Ranunculus acris",2.0
5573,230,3,"Ranunculus repens",2.0
5574,230,3,"Rhinanthus minor",3.0
5575,230,3,"Succisa pratensis",4.0
5576,230,3,"Trifolium pratense",4.0
5577,230,3,"Trifolium repens",4.0
5578,230,4,"Agrostis stolonifera",2.0
5579,230,4,"Anthoxanthum odoratum",3.0
5580,230,4,"Bellis perennis",0.1
5581,230,4,"Briza media",4.0
5582,230,4,"Carex flacca",3.0
5583,230,4,"Carex panicea",2.0
5584,230,4,"Centaurea nigra",2.0
5585,230,4,"Ctenidium molluscum",0.1
5586,230,4,"Cynosurus cristatus",5.0
5587,230,4,"Dactylis glomerata",2.0
5588,230,4,"Danthonia decumbens",1.0
5589,230,4,"Daucus carota",2.0
5590,230,4,"Euphrasia officinalis ag.",0.1
5591,230,4,"Festuca rubra",4.0
5592,230,4,"Galium verum",1.0
5593,230,4,"Holcus lanatus",1.0
5594,230,4,"Hypnum lacunosum",1.0
5595,230,4,"Juncus articulatus",1.0
5596,230,4,"Leontodon hispidus",6.0
5597,230,4,"Leucanthemum vulgare",1.0
5598,230,4,"Linum catharticum",2.0
5599,230,4,"Lotus corniculatus",3.0
5600,230,4,"Pilosella officinarum",1.0
5601,230,4,"Plantago lanceolata",2.0
5602,230,4,"Potentilla erecta",1.0
5603,230,4,"Prunella vulgaris",2.0
5604,230,4,"Pteridium aquilinum",5.0
5605,230,4,"Rhinanthus minor",3.0
5606,230,4,"Rhytidiadelphus squarrosus",0.1
5607,230,4,"Rhytidiadelphus triquetrus",0.1
5608,230,4,"Scapania aspera",1.0
5609,230,4,"Scleropodium purum",1.0
5610,230,4,"Succisa pratensis",3.0
5611,230,4,"Trifolium pratense",2.0
5612,230,5,"Achillea millefolium",1.0
5613,230,5,"Agrostis stolonifera",4.0
5614,230,5,"Briza media",3.0
5615,230,5,"Calliergonella cuspidata",0.1
5616,230,5,"Carex flacca",3.0
5617,230,5,"Centaurea nigra",2.0
5618,230,5,"Cirsium palustre",0.1
5619,230,5,"Crepis capillaris",2.0
5620,230,5,"Cynosurus cristatus",5.0
5621,230,5,"Dactylorhiza fuchsii",1.0
5622,230,5,"Euphrasia officinalis ag.",1.0
5623,230,5,"Festuca rubra",3.0
5624,230,5,"Holcus lanatus",1.0
5625,230,5,"Hypochaeris radicata",4.0
5626,230,5,"Leontodon hispidus",5.0
5627,230,5,"Lotus corniculatus",3.0
5628,230,5,"Plantago lanceolata",3.0
5629,230,5,"Potentilla erecta",1.0
5630,230,5,"Prunella vulgaris",3.0
5631,230,5,"Pteridium aquilinum",2.0
5632,230,5,"Ranunculus acris",1.0
5633,230,5,"Ranunculus repens",2.0
5634,230,5,"Rhinanthus minor",3.0
5635,230,5,"Rhytidiadelphus squarrosus",1.0
5636,230,5,"Scleropodium purum",1.0
5637,230,5,"Senecio jacobaea",0.1
5638,230,5,"Succisa pratensis",2.0
5639,230,5,"Trifolium pratense",3.0
5640,230,6,"Anthoxanthum odoratum",4.0
5641,230,6,"Briza media",4.0
5642,230,6,"Calliergonella cuspidata",1.0
5643,230,6,"Carex flacca",4.0
5644,230,6,"Carex panicea",2.0
5645,230,6,"Centaurea nigra",3.0
5646,230,6,"Cerastium fontanum",2.0
5647,230,6,"Ctenidium molluscum",2.0
5648,230,6,"Cynosurus cristatus",4.0
5649,230,6,"Dactylis glomerata",3.0
5650,230,6,"Daucus carota",4.0
5651,230,6,"Euphrasia officinalis ag.",2.0
5652,230,6,"Festuca rubra",4.0
5653,230,6,"Galium verum",2.0
5654,230,6,"Hylocomium splendens",1.0
5655,230,6,"Hypericum pulchrum",1.0
5656,230,6,"Hypochaeris radicata",3.0
5657,230,6,"Koeleria macrantha",2.0
5658,230,6,"Leontodon hispidus",6.0
5659,230,6,"Linum catharticum",2.0
5660,230,6,"Lophocolea bidentata",0.1
5661,230,6,"Lotus corniculatus",4.0
5662,230,6,"Plantago lanceolata",3.0
5663,230,6,"Potentilla erecta",2.0
5664,230,6,"Prunella vulgaris",3.0
5665,230,6,"Pteridium aquilinum",1.0
5666,230,6,"Rhinanthus minor",3.0
5667,230,6,"Rhytidiadelphus squarrosus",1.0
5668,230,6,"Scleropodium purum",2.0
5669,230,6,"Senecio jacobaea",0.1
5670,230,6,"Succisa pratensis",4.0
5671,230,6,"Thuidium tamariscinum",1.0
5672,230,6,"Tortella tortuosa",1.0
5673,230,6,"Trifolium pratense",4.0
5674,233,1,"Achillea millefolium",2.0
5675,233,1,"Bellis perennis",1.0
5676,233,1,"Briza media",2.0
5677,233,1,"Carex flacca",3.0
5678,233,1,"Cerastium fontanum",3.0
5679,233,1,"Cirsium arvense",2.0
5680,233,1,"Cirsium palustre",1.0
5681,233,1,"Climacium dendroides",1.0
5682,233,1,"Ctenidium molluscum",0.1
5683,233,1,"Cynosurus cristatus",5.0
5684,233,1,"Dactylis glomerata",4.0
5685,233,1,"Festuca rubra",4.0
5686,233,1,"Galium verum",2.0
5687,233,1,"Leontodon autumnalis",1.0
5688,233,1,"Lolium perenne",5.0
5689,233,1,"Lotus corniculatus",2.0
5690,233,1,"Luzula campestris",1.0
5691,233,1,"Phleum pratense",5.0
5692,233,1,"Plantago lanceolata",4.0
5693,233,1,"Plantago major",2.0
5694,233,1,"Poa trivialis",4.0
5695,233,1,"Prunella vulgaris",3.0
5696,233,1,"Ranunculus acris",1.0
5697,233,1,"Ranunculus bulbosus",0.1
5698,233,1,"Rumex acetosa",2.0
5699,233,1,"Scleropodium purum",0.1
5700,233,1,"Stellaria graminea",1.0
5701,233,1,"Tortella tortuosa",0.1
5702,233,1,"Trifolium repens",5.0
5703,234,1,"Agrostis capillaris",4.0
5704,234,1,"Bellis perennis",5.0
5705,234,1,"Brachythecium rutabulum",1.0
5706,234,1,"Calliergonella cuspidata",2.0
5707,234,1,"Cerastium fontanum",2.0
5708,234,1,"Cirsium arvense",2.0
5709,234,1,"Cirsium vulgare",1.0
5710,234,1,"Crepis capillaris",2.0
5711,234,1,"Cynosurus cristatus",5.0
5712,234,1,"Dactylis glomerata",3.0
5713,234,1,"Festuca rubra",4.0
5714,234,1,"Homalothecium lutescens",1.0
5715,234,1,"Hypochaeris radicata",2.0
5716,234,1,"Lolium perenne",5.0
5717,234,1,"Luzula campestris",0.1
5718,234,1,"Plagiomnium undulatum",1.0
5719,234,1,"Plantago lanceolata",3.0
5720,234,1,"Prunella vulgaris",3.0
5721,234,1,"Rhytidiadelphus squarrosus",2.0
5722,234,1,"Taraxacum officinale ag.",2.0
5723,234,1,"Trifolium repens",5.0
5724,234,1,"Veronica chamaedrys",2.0
5725,234,1,"Viola species",1.0
5726,236,1,"Agrostis stolonifera",2.0
5727,236,1,"Anthoxanthum odoratum",2.0
5728,236,1,"Briza media",2.0
5729,236,1,"Calliergonella cuspidata",2.0
5730,236,1,"Caltha palustris",0.1
5731,236,1,"Carex disticha",7.0
5732,236,1,"Carex nigra",2.0
5733,236,1,"Carex panicea",2.0
5734,236,1,"Festuca pratensis",4.0
5735,236,1,"Festuca rubra",4.0
5736,236,1,"Filipendula ulmaria",2.0
5737,236,1,"Juncus acutiflorus",3.0
5738,236,1,"Lathyrus pratensis",2.0
5739,236,1,"Mentha aquatica",5.0
5740,236,1,"Molinia caerulea",7.0
5741,236,1,"Plagiomnium affine",1.0
5742,236,1,"Plantago lanceolata",2.0
5743,236,1,"Potentilla erecta",2.0
5744,236,1,"Prunella vulgaris",0.1
5745,236,1,"Ranunculus flammula",2.0
5746,236,1,"Ranunculus repens",2.0
5747,236,1,"Succisa pratensis",3.0
5748,236,1,"Taraxacum officinale ag.",1.0
5749,236,1,"Trifolium repens",2.0
5750,236,1,"Triglochin palustre",0.1
5751,236,2,"Agrostis gigantea",4.0
5752,236,2,"Carex acutiformis",9.0
5753,236,2,"Carex disticha",3.0
5754,236,2,"Carex hirta",2.0
5755,236,2,"Festuca arundinacea",4.0
5756,236,2,"Filipendula ulmaria",4.0
5757,236,2,"Iris pseudacorus",5.0
5758,236,2,"Lathyrus pratensis",4.0
5759,236,2,"Valeriana officinalis",3.0
5760,236,3,"Achillea millefolium",2.0
5761,236,3,"Agrostis capillaris",5.0
5762,236,3,"Anthoxanthum odoratum",7.0
5763,236,3,"Carex flacca",3.0
5764,236,3,"Centaurea nigra",4.0
5765,236,3,"Crepis capillaris",3.0
5766,236,3,"Cynosurus cristatus",3.0
5767,236,3,"Festuca rubra",4.0
5768,236,3,"Holcus lanatus",4.0
5769,236,3,"Hypochaeris radicata",3.0
5770,236,3,"Juncus acutiflorus",1.0
5771,236,3,"Lotus corniculatus",4.0
5772,236,3,"Plantago lanceolata",5.0
5773,236,3,"Ranunculus acris",2.0
5774,236,3,"Rumex acetosa",2.0
5775,236,3,"Senecio aquaticus",1.0
5776,236,3,"Trifolium pratense",5.0
5777,236,4,"Agrostis capillaris",5.0
5778,236,4,"Agrostis stolonifera",5.0
5779,236,4,"Calliergonella cuspidata",2.0
5780,236,4,"Carex acutiformis",4.0
5781,236,4,"Carex disticha",3.0
5782,236,4,"Epilobium obscurum",2.0
5783,236,4,"Equisetum fluviatile",1.0
5784,236,4,"Festuca ovina",2.0
5785,236,4,"Filipendula ulmaria",5.0
5786,236,4,"Holcus lanatus",2.0
5787,236,4,"Iris pseudacorus",5.0
5788,236,4,"Juncus effusus",4.0
5789,236,4,"Lathyrus pratensis",2.0
5790,236,4,"Poa trivialis",2.0
5791,236,4,"Ranunculus acris",2.0
5792,236,4,"Ranunculus repens",5.0
5793,236,4,"Rumex crispus",0.1
5794,236,4,"Senecio aquaticus",0.1
5795,236,4,"Trifolium repens",2.0
5796,236,5,"Calliergonella cuspidata",2.0
5797,236,5,"Caltha palustris",1.0
5798,236,5,"Carex disticha",8.0
5799,236,5,"Carex nigra",2.0
5800,236,5,"Cirsium palustre",0.1
5801,236,5,"Dactylorhiza fuchsii",0.1
5802,236,5,"Eleocharis multicaulis",2.0
5803,236,5,"Epilobium parviflorum",2.0
5804,236,5,"Equisetum fluviatile",2.0
5805,236,5,"Festuca arundinacea",3.0
5806,236,5,"Filipendula ulmaria",2.0
5807,236,5,"Galium palustre",2.0
5808,236,5,"Holcus lanatus",3.0
5809,236,5,"Juncus articulatus",5.0
5810,236,5,"Lathyrus pratensis",3.0
5811,236,5,"Mentha aquatica",5.0
5812,236,5,"Menyanthes trifoliata",4.0
5813,236,5,"Molinia caerulea",5.0
5814,236,5,"Ranunculus repens",1.0
5815,236,5,"Succisa pratensis",2.0
5816,236,5,"Trifolium repens",2.0
5817,236,6,"Agrostis stolonifera",4.0
5818,236,6,"Anthoxanthum odoratum",5.0
5819,236,6,"Briza media",4.0
5820,236,6,"Calliergonella cuspidata",2.0
5821,236,6,"Carex disticha",5.0
5822,236,6,"Carex nigra",2.0
5823,236,6,"Carex panicea",2.0
5824,236,6,"Cerastium fontanum",2.0
5825,236,6,"Cirsium palustre",1.0
5826,236,6,"Crepis capillaris",3.0
5827,236,6,"Festuca arundinacea",2.0
5828,236,6,"Festuca rubra",4.0
5829,236,6,"Filipendula ulmaria",3.0
5830,236,6,"Holcus lanatus",3.0
5831,236,6,"Hypochaeris radicata",3.0
5832,236,6,"Juncus effusus",3.0
5833,236,6,"Lathyrus pratensis",2.0
5834,236,6,"Lolium perenne",2.0
5835,236,6,"Mentha aquatica",4.0
5836,236,6,"Molinia caerulea",7.0
5837,236,6,"Persicaria amphibia",0.1
5838,236,6,"Plantago lanceolata",3.0
5839,236,6,"Potentilla anserina",2.0
5840,236,6,"Ranunculus repens",3.0
5841,236,6,"Succisa pratensis",4.0
5842,236,6,"Taraxacum officinale ag.",3.0
5843,236,6,"Trifolium pratense",4.0
5844,236,7,"Agrostis stolonifera",4.0
5845,236,7,"Anthoxanthum odoratum",7.0
5846,236,7,"Calliergonella cuspidata",1.0
5847,236,7,"Carex disticha",4.0
5848,236,7,"Carex nigra",5.0
5849,236,7,"Carex panicea",2.0
5850,236,7,"Carex species",2.0
5851,236,7,"Cerastium fontanum",2.0
5852,236,7,"Cirsium palustre",3.0
5853,236,7,"Crepis capillaris",3.0
5854,236,7,"Equisetum palustre",2.0
5855,236,7,"Filipendula ulmaria",2.0
5856,236,7,"Holcus lanatus",3.0
5857,236,7,"Hypochaeris radicata",3.0
5858,236,7,"Iris pseudacorus",2.0
5859,236,7,"Juncus articulatus",3.0
5860,236,7,"Lathyrus pratensis",5.0
5861,236,7,"Mentha aquatica",6.0
5862,236,7,"Molinia caerulea",4.0
5863,236,7,"Plagiomnium undulatum",1.0
5864,236,7,"Plantago lanceolata",4.0
5865,236,7,"Potentilla anserina",2.0
5866,236,7,"Ranunculus repens",2.0
5867,236,7,"Rumex acetosa",3.0
5868,236,7,"Stellaria graminea",2.0
5869,236,7,"Succisa pratensis",6.0
5870,236,7,"Taraxacum officinale ag.",4.0
5871,236,7,"Trifolium pratense",4.0
5872,236,7,"Trifolium repens",3.0
5873,238,1,"Agrostis stolonifera",3.0
5874,238,1,"Anthoxanthum odoratum",4.0
5875,238,1,"Cardamine pratensis",1.0
5876,238,1,"Cerastium fontanum",1.0
5877,238,1,"Deschampsia cespitosa",4.0
5878,238,1,"Festuca pratensis",1.0
5879,238,1,"Festuca rubra",3.0
5880,238,1,"Filipendula ulmaria",3.0
5881,238,1,"Galium palustre",1.0
5882,238,1,"Holcus lanatus",4.0
5883,238,1,"Iris pseudacorus",5.0
5884,238,1,"Juncus effusus",6.0
5885,238,1,"Kindbergia praelonga",1.0
5886,238,1,"Lophocolea bidentata",0.1
5887,238,1,"Phleum pratense",4.0
5888,238,1,"Rhytidiadelphus squarrosus",1.0
5889,238,1,"Rumex acetosa",1.0
5890,238,1,"Vicia sepium",1.0
5891,238,2,"Agrostis stolonifera",5.0
5892,238,2,"Alopecurus pratensis",4.0
5893,238,2,"Anthoxanthum odoratum",4.0
5894,238,2,"Calliergonella cuspidata",3.0
5895,238,2,"Cardamine pratensis",1.0
5896,238,2,"Carex hirta",0.1
5897,238,2,"Cerastium fontanum",2.0
5898,238,2,"Cirsium palustre",1.0
5899,238,2,"Cynosurus cristatus",5.0
5900,238,2,"Festuca rubra",5.0
5901,238,2,"Holcus lanatus",5.0
5902,238,2,"Lolium perenne",4.0
5903,238,2,"Phleum pratense",4.0
5904,238,2,"Plagiomnium undulatum",2.0
5905,238,2,"Plantago lanceolata",4.0
5906,238,2,"Prunella vulgaris",2.0
5907,238,2,"Ranunculus repens",3.0
5908,238,2,"Rumex acetosa",2.0
5909,238,2,"Sagina procumbens",2.0
5910,238,2,"Taraxacum officinale ag.",4.0
5911,238,2,"Trifolium campestre",2.0
5912,238,2,"Trifolium pratense",4.0
5913,238,2,"Trifolium repens",5.0
5914,238,2,"Veronica serpyllifolia",0.1
5915,239,1,"Achillea millefolium",5.0
5916,239,1,"Agrostis stolonifera",3.0
5917,239,1,"Bellis perennis",1.0
5918,239,1,"Bryum species",2.0
5919,239,1,"Calliergonella cuspidata",0.1
5920,239,1,"Centaurea nigra",3.0
5921,239,1,"Cerastium fontanum",2.0
5922,239,1,"Cirsium arvense",0.1
5923,239,1,"Crepis capillaris",2.0
5924,239,1,"Cynosurus cristatus",3.0
5925,239,1,"Dactylis glomerata",4.0
5926,239,1,"Didymodon insulanus",2.0
5927,239,1,"Festuca rubra",4.0
5928,239,1,"Galium verum",3.0
5929,239,1,"Hypochaeris radicata",4.0
5930,239,1,"Leucanthemum vulgare",3.0
5931,239,1,"Lolium perenne",6.0
5932,239,1,"Medicago lupulina",2.0
5933,239,1,"Phleum pratense",2.0
5934,239,1,"Plantago lanceolata",3.0
5935,239,1,"Prunella vulgaris",2.0
5936,239,1,"Ranunculus acris",3.0
5937,239,1,"Rhytidiadelphus squarrosus",0.1
5938,239,1,"Senecio jacobaea",2.0
5939,239,1,"Trifolium campestre",2.0
5940,239,1,"Trifolium pratense",5.0
5941,239,1,"Trifolium repens",5.0
5942,239,1,"Trisetum flavescens",4.0
5943,241,1,"Agrostis stolonifera",3.0
5944,241,1,"Anthoxanthum odoratum",2.0
5945,241,1,"Calliergonella cuspidata",0.1
5946,241,1,"Cardamine pratensis",0.1
5947,241,1,"Carex disticha",6.0
5948,241,1,"Carex flacca",4.0
5949,241,1,"Crepis capillaris",2.0
5950,241,1,"Festuca pratensis",4.0
5951,241,1,"Filipendula ulmaria",4.0
5952,241,1,"Galium palustre",1.0
5953,241,1,"Hydrocotyle vulgaris",3.0
5954,241,1,"Iris pseudacorus",2.0
5955,241,1,"Juncus acutiflorus",1.0
5956,241,1,"Juncus effusus",0.1
5957,241,1,"Mentha aquatica",3.0
5958,241,1,"Phleum pratense",4.0
5959,241,1,"Poa trivialis",1.0
5960,241,1,"Potentilla anserina",3.0
5961,241,1,"Potentilla palustris",0.1
5962,241,1,"Ranunculus acris",1.0
5963,241,1,"Ranunculus repens",3.0
5964,241,1,"Rumex acetosella",1.0
5965,241,1,"Stellaria palustris",1.0
5966,241,1,"Trifolium repens",2.0
5967,241,1,"Vicia cracca",2.0
5968,241,2,"Agrostis stolonifera",5.0
5969,241,2,"Galium palustre",2.0
5970,241,2,"Glyceria maxima",10
5971,241,2,"Lychnis flos-cuculi",0.1
5972,241,2,"Menyanthes trifoliata",0.1
5973,241,2,"Persicaria maculosa",2.0
5974,241,2,"Stellaria palustris",2.0
5975,241,3,"Agrostis stolonifera",2.0
5976,241,3,"Angelica sylvestris",2.0
5977,241,3,"Anthoxanthum odoratum",2.0
5978,241,3,"Briza media",2.0
5979,241,3,"Calliergonella cuspidata",0.1
5980,241,3,"Carex flacca",3.0
